key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150308|sii|2911|1,115/03/08,20:25:01,2911,麗嬰房,公告本公司114年度自結合併財務資訊董事會召開日期為115年3月16日,自結合併,1150308,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2911"", ""data"": [[1, ""115/03/08"", ""20:25:01"", ""尤淑儀"", ""副總經理"", ""87976699"", ""公告本公司114年度自結合併財務資訊董事會召開日期為\r\n115年3月16日"", ""31"", ""115/03/08"", ""1.董事會召集通知日:115/03/08\n2.董事會預計召開日期:115/03/16\n3.預計提報董事會或經董事會決議之財務報告或\n年度自結財務資訊年季:114年度自結合併財務資訊\n4.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""麗嬰房""}, ""datetime"": ""115/03/09 17:07:36""}",2026-03-09 17:07:34
1150308|sii|1589|1,115/03/08,23:08:01,1589,永冠-KY,公告本公司114年度自結合併財務資訊董事會召開日期,自結合併,1150308,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""1589"", ""data"": [[1, ""115/03/08"", ""23:08:01"", ""蔡樹根"", ""副董事長"", ""(02)2791-7198"", ""公告本公司114年度自結合併財務資訊董事會召開日期"", ""31"", ""115/03/08"", ""1.董事會召集通知日:115/03/08\n2.董事會預計召開日期:115/03/16\n3.預計提報董事會或經董事會決議之財務報告或\n年度自結財務資訊年季:114年度\n4.其他應敘明事項:無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""永冠-KY""}, ""datetime"": ""115/03/09 17:07:37""}",2026-03-09 17:07:34
1150306|sii|8222|3,115/03/09,13:39:48,8222,寶一,公告本公司董事會決議辦理發行國內第一次有擔保轉換公司債,公司債,1150306,sii,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""8222"", ""data"": [[3, ""115/03/09"", ""13:39:48"", ""胡淑賢"", ""副總經理"", ""06-6535001"", ""公告本公司董事會決議辦理發行國內第一次有擔保轉換公司債"", ""11"", ""115/03/09"", ""1.董事會決議日期:115/03/09\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:\n寶一科技股份有限公司 國內第一次有擔保轉換公司債\n3.是否採總括申報發行公司債(是/否):否\n4.發行總額:新台幣400,000,000元整。\n5.每張面額:新台幣100,000元整。\n6.發行價格:以不低於票面金額101%發行。\n7.發行期間:三年。\n8.發行利率:票面年利率0%。\n9.擔保品之種類、名稱、金額及約定事項:銀行擔保。\n10.募得價款之用途及運用計畫:\n償還銀行借款，節省利息支出，以改善財務結構、提升整體營運發展\n11.承銷方式:採競價拍賣方式辦理公開承銷。\n12.公司債受託人:授權董事長全權處理。\n13.承銷或代銷機構:授權董事長全權處理。\n14.發行保證人:授權董事長全權處理。\n15.代理還本付息機構:本公司股務代理部。\n16.簽證機構:採無實體發行，不適用。\n17.能轉換股份者，其轉換辦法:\n相關辦法將依有關法令規定辦理，經主管機關核准後另行公告。\n18.賣回條件:\n相關辦法將依有關法令規定辦理，並主管機關核准後另行公告。\n19.買回條件:\n相關辦法將依有關法令規定辦理，並主管機關核准後另行公告。\n20.附有轉換、交換或認股者，其換股基準日:\n相關辦法將依有關法令規定辦理，經主管機關核准後另行公告。\n21.附有轉換、交換或認股者，對股權可能稀釋情形:\n相關辦法將依有關法令規定辦理，經主管機關核准後另行公告。\n22.其他應敘明事項:\n本次發行國內第一次有擔保轉換公司債之發行金額、發行條件、發行及轉換辦\n法之修訂，及計畫所需資金總額、資金來源、計畫項目、預定資金運用進度、\n預計可能產生效益及其他發行相關事宜，如遇法令變更、經主管機關指示修正\n，或因應客觀環境而需訂定或修正時，授權董事長全權處理之。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""寶一""}, ""datetime"": ""115/03/09 17:07:38""}",2026-03-09 17:07:34
1150309|sii|3005|1,115/03/09,14:01:53,3005,神基,新聞稿-神基二月自結合併營收為26.28億元，與去年同期持平,自結合併,1150309,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3005"", ""data"": [[1, ""115/03/09"", ""14:01:53"", ""黃明漢"", ""總經理"", ""02-27857888 #5124"", ""新聞稿-神基二月自結合併營收為26.28億元，\r\n與去年同期持平"", ""51"", ""115/03/09"", ""1.事實發生日:115/03/09\n2.公司名稱:神基控股股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n神基控股股份有限公司(股票代碼：3005)今日(2026/03/09)公佈一百一十五年\n二月份自結合併營收為新台幣26.28億元，與去年同期持平。\n累計營收方面，一月至二月份為止，累計合併營收為新台幣58.16億元，較去年\n同期的57.83億元成長0.58%。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""神基""}, ""datetime"": ""115/03/09 17:07:38""}",2026-03-09 17:07:34
1150309|sii|4439|4,115/03/09,14:30:15,4439,冠星-KY,代子公司TopSportsTextileLtd.公告擬規劃廠務設備升級改造案,廠務設備,1150309,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""4439"", ""data"": [[4, ""115/03/09"", ""14:30:15"", ""林經偉"", ""總經理"", ""02-25079938"", ""代子公司Top Sports Textile Ltd.公告擬規劃廠務設備升級改造案"", ""20"", ""115/03/09"", ""1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:\r\n水處理系統改造升級\r\n2.事實發生日:115/3/9~115/3/9\r\n3.董事會通過日期: 民國115年3月9日\r\n4.其他核決日期: 不適用\r\n5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:\r\n約美金321萬(未稅，不超過該金額10%為上限)\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關\r\n係人者，得免揭露其姓名）:\r\n待確定後另行公告\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之\r\n所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期\r\n及移轉金額:\r\n不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係\r\n人之取得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n依契約條件付款\r\n11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及\r\n決策單位:\r\n(1)決定方式：議價\n(2)價格決定之參考依據：廠商提供之報價單及市場行情\n(3)決策單位：董事會\r\n12.專業估價者事務所或公司名稱及其估價金額:\r\n不適用\r\n13.專業估價師姓名:\r\n不適用\r\n14.專業估價師開業證書字號:\r\n不適用\r\n15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用\r\n16.是否尚未取得估價報告:否或不適用\r\n17.尚未取得估價報告之原因:\r\n不適用\r\n18.估價結果有重大差異時，其差異原因及會計師意見:\r\n不適用\r\n19.會計師事務所名稱:\r\n不適用\r\n20.會計師姓名:\r\n不適用\r\n21.會計師開業證書字號:\r\n不適用\r\n22.經紀人及經紀費用:\r\n不適用\r\n23.取得或處分之具體目的或用途:\r\n提升水處理之效率及效果\r\n24.本次交易表示異議之董事之意見:\r\n無\r\n25.本次交易為關係人交易:否\r\n26.監察人承認或審計委員會同意日期:\r\n民國 115年 3月 9日\r\n27.本次交易係向關係人取得不動產或其使用權資產:否\r\n28.依「公開發行公司取得或處分資產處理準則」第十六條規定\r\n評估之價格:不適用\r\n29.依前項評估之價格較交易價格為低者，依同準則第十七條規\r\n定評估之價格:不適用\r\n30.前已就同一件事件發布重大訊息日期: 不適用\r\n31.其他敘明事項:\r\n包含設備及配套裝修工程等""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""冠星-KY""}, ""datetime"": ""115/03/09 17:07:39""}",2026-03-09 17:07:34
1150309|sii|2834|1,115/03/09,14:59:08,2834,臺企銀,公告本公司115年2月份自結合併盈餘,自結合併,1150309,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2834"", ""data"": [[1, ""115/03/09"", ""14:59:08"", ""乙增祥"", ""副總經理"", ""02-2559-7171"", ""公告本公司115年2月份自結合併盈餘"", ""51"", ""115/03/09"", ""1.事實發生日:115/03/09\n2.公司名稱:臺灣企銀\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:無\n5.發生緣由:公告本公司115年2月份自結合併盈餘\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n本公司115年2月份合併稅前淨利13.15億元，合併稅後淨利10.06億元。累計合併稅前\n淨利29.46億元，累計合併稅後淨利23.22億元，累計合併每股稅前盈餘0.30元，\n累計合併每股稅後盈餘0.24元，合併每股淨值15.45元。\n以上數字係本公司自行結算金額。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""臺企銀""}, ""datetime"": ""115/03/09 17:07:40""}",2026-03-09 17:07:34
1150309|sii|5534|2,115/03/09,15:28:27,5534,長虹,公告本公司國內第四次無擔保轉換公司債收足價款,公司債,1150309,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""5534"", ""data"": [[2, ""115/03/09"", ""15:28:27"", ""陳茂慶"", ""財務長"", ""02-2396-3280"", ""公告本公司國內第四次無擔保轉換公司債收足價款"", ""51"", ""115/03/09"", ""1.事實發生日:115/03/09\n2.公司名稱:長虹建設股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據「發行人募集與發行有價證券處理準則」第9條第1項第2款規定\n辦理。本公司發行國內第四次無擔保轉換公司債案至公告日止，債款代收銀行\n業已收足所有應募款項並匯撥至專戶存儲銀行，共計新台幣1,515,000,000元整，\n特此公告。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""長虹""}, ""datetime"": ""115/03/09 17:07:41""}",2026-03-09 17:07:34
1150309|sii|2327|2,115/03/09,15:31:42,2327,國巨*,公告本公司115年2月自結合併營收,自結合併,1150309,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2327"", ""data"": [[2, ""115/03/09"", ""15:31:42"", ""張天成"", ""全球財務部 資深協理"", ""(02)6629-9999"", ""公告本公司115年2月自結合併營收"", ""51"", ""115/03/09"", ""1.事實發生日:115/03/09\n2.公司名稱:國巨股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由: 國巨公司今日公布 2026 年 2 月份自結合併淨營收為 NT$ 115.05 億元，\n單月營收較上月減少 11.7%，並較去年同期增加 18.0%，創下同月營收歷史新高紀錄\n(若以美元換算，單月營收較上月減少 11.6%，較去年同期增加 22.8%)。累計 1-2 月\n自結合併淨營收為NT$ 245.35 億元，較去年同期增加 22.7%。\n\n2月份合併營收較上月減少，主要是當月的工作天數因農曆新年假期而減少所致; 儘管\n如此, AI相關應用的客戶拉貨動能持續強勁。\n\n展望未來，儘管地緣政治上的重大不確定性依然存在，但客戶庫存已達到健康水平，\n惟公司仍將審慎應對未來經濟情況，並密切關注關稅及各國匯率的變化。\n\n6.因應措施:不適用\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""國巨*""}, ""datetime"": ""115/03/09 17:07:41""}",2026-03-09 17:07:34
1150309|sii|1316|1,115/03/09,15:56:56,1316,上曜,公告金融監督管理委員會同意備查本公司修訂國內第六次有擔保轉換公司債發行及轉辦法。,公司債,1150309,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""1316"", ""data"": [[1, ""115/03/09"", ""15:56:56"", ""郭育政"", ""財務部副總經理"", ""(06)2988318"", ""公告金融監督管理委員會同意備查本公司修訂國內第六次\r\n有擔保轉換公司債發行及轉辦法。"", ""51"", ""115/03/09"", ""1.事實發生日:115/03/09\n2.公司名稱:上曜建設開發股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n 本公司依照公司法第248條第4項規定，修訂「國內第六次\n 有擔保轉換公司債發行及轉辦法」案，業經金融監督管理\n 委員會115年3月9日金管證發字第1150334460號函同意備\n 查在案。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n 經主管機關同意備查之修訂後「國內第六次有擔保轉換公\n 司債發行及轉換辦法」，請至公開資訊觀測站查詢。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""上曜""}, ""datetime"": ""115/03/09 17:07:42""}",2026-03-09 17:07:34
1150309|sii|2440|1,115/03/09,16:09:49,2440,太空梭,公告本公司115年2月份自結合併營收概算,自結合併,1150309,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2440"", ""data"": [[1, ""115/03/09"", ""16:09:49"", ""林子鑫"", ""財務經理"", ""03-5935588-247"", ""公告本公司115年2月份自結合併營收概算"", ""51"", ""115/03/09"", ""1.事實發生日:115/03/09\n2.公司名稱:太空梭高傳真資訊科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司115年2月份自結合併營收概算\n      項目        　　  115年2月       115年1月         差異比率\n------------------   -------------  -------------  -------------------\n合併營業收入淨額      $  162,521     $  398,998 　       59.27%\n(新台幣仟元)\n註：前述各項數字係本公司自結數，尚未經會計師查核(核閱)\n6.因應措施:不適用\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""太空梭""}, ""datetime"": ""115/03/09 17:07:42""}",2026-03-09 17:07:34
